"date,""time"",""lon"",""lat"",""datetime"",""quality"",""step_speed_corrected"",""step_speed"",""diff_time"",""step_direction"",""gaps"",""dist_colony"",""trip"",""IDbird"",""trip_ID"""
"2015-07-08,""07:55:23"",-29.345873,0.916773,2015-07-08 07:55:23,0,0,0.111070914662886,1,21.8039388251819,0,87.019939478568,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:55:25"",-29.345873,0.916772,2015-07-08 07:55:25,0,0,0.0555425673759123,2,-90.000000011391,1,86.9103251323203,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:55:26"",-29.345868,0.916772,2015-07-08 07:55:26,0,0,0.555354574880723,1,-90.0000000387294,0,87.0021884042401,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:55:27"",-29.345867,0.91677,2015-07-08 07:55:27,0,0,0.248387555329958,1,63.4378827129259,0,86.8020367147874,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:55:28"",-29.345867,0.916772,2015-07-08 07:55:28,0,0,0.222170269528315,1,-153.437882674197,0,87.0209747274187,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:55:29"",-29.345868,0.916775,2015-07-08 07:55:29,0,0,0.351277540180622,1,-18.4327484374934,0,87.3306966860826,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:55:30"",-29.345867,0.916775,2015-07-08 07:55:30,0,0,0.111070913878529,1,108.432748426102,0,87.3494123566781,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:55:32"",-29.345873,0.916782,2015-07-08 07:55:32,0,0,0.512049390902449,2,-130.59767030493,1,88.0066346040017,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:55:34"",-29.34588,0.916787,2015-07-08 07:55:34,0,0,0.477754708245784,2,-13.861182513053,1,88.4344075725294,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:55:36"",-29.345882,0.916792,2015-07-08 07:55:36,0,0,0.29910057865628,2,32.6599725659684,1,88.9505265633711,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
